url;title;url_author;author;url_oeuvre;title_oeuvre;rating tags;warning tags;category tags;fandom tags;relationship tags;character tags;freeform tags;language;published;status;words;chapters;comments;kudos;bookmarks;hits
['/works/14764478'];['The Companion'];[['/users/Arobeebee/pseuds/Arobeebee']];[['Arobeebee']];/tags/K-pop/works;K-pop;['Explicit'];['Creator Chose Not To Use Archive Warnings'];['M/M'];['방탄소년단 | Bangtan Boys | BTS', 'GOT7', 'VIXX'];['Jeon Jungkook/Everyone', 'Jeon Jungkook/Jung Hoseok/Kim Namjoon/Kim Seokjin/Kim Taehyung/Min Yoongi/Park Jimin', 'Im Jaebum | JB/Kim Yugyeom/Park Jinyoung | Jr.', 'Lee Dongmin | Cha Eunwoo/Moon Bin', 'Jeon Jungkook/Moon Bin'];['Jeon Jungkook', 'Kim Namjoon | RM', 'Min Yoongi | Suga', 'Kim Seokjin | Jin', 'Jung Hoseok | J-Hope', 'Park Jimin (BTS)', 'Kim Taehyung | V', 'Im Jaebum | JB', 'Park Jinyoung | Jr.', 'Kim Yugyeom', 'Cha Hakyeon | N', 'Kim Wonshik | Ravi', 'Jung Taekwoon | Leo', 'Park Jinwoo | Jin Jin', 'Lee Dongmin | Cha Eunwoo', 'Moon Bin'];['Hybrids', 'Bunny Hybrid Jeon Jungkook', 'Mating Cycles/In Heat', 'Dom/sub', 'Cute Jeon Jungkook', 'Spanking', 'Fluff and Smut', 'Orgasm Delay/Denial', 'Fucking Machines', 'Sex Toys', 'Needy Jeon Jungkook', 'Porn with Feelings', 'Face-Fucking', 'Come Eating', 'Oral Fixation', 'Bottom Jeon Jungkook', 'Sub Jeon Jungkook', 'Daddy Kink', 'Cuddlefucking', 'Alternate Universe', 'BDSM', 'Prostate Milking', 'Somnophilia', 'Ownership', 'Paddling', 'Praise Kink', 'Orgy', 'Sub Park Jimin', 'Subspace', 'Smut', 'Puppy Kim Yugyeom', 'Butt Plugs', 'Pacifiers', 'Minor Jeon Jungkook/Kim Yugyeom', 'Breeding', 'Minor GOT7 (Ensemble)', 'Double Penetration', 'Hand Feeding', 'Protectiveness', 'Grooming', 'Sickfic', 'Fluff', 'Knotting', 'Protective Hyungs'];['\n        English\n      '];['2018-05-27'];['2019-12-09'];['164,955'];['46/?'];['2,725'];['9,375'];['1,807'];['663,674']
['/works/27754993'];['Drop Like Confetti'];[['/users/annie_vi/pseuds/annie_vi']];[['annie_vi']];/tags/K-pop/works;K-pop;['Explicit'];['No Archive Warnings Apply'];['M/M'];['방탄소년단 | Bangtan Boys | BTS'];['Jeon Jungkook/Park Jimin'];['Jeon Jungkook', 'Park Jimin (BTS)', 'Kim Taehyung | V', 'Jung Hoseok | J-Hope', 'Min Yoongi | Suga', 'Kim Seokjin | Jin', 'Kim Namjoon | RM', 'Minatozaki Sana', 'Myoui Mina'];"['CEO Jeon Jungkook', 'University Student Park Jimin (BTS)', 'Strangers to Lovers', 'Aged-Up Character(s)', 'Age Difference', 'Age Swap', 'Friends With Benefits', 'Explicit Sexual Content', 'Top Jeon Jungkook', 'Power Bottom Park Jimin (BTS)', 'Light Angst', 'side vhope', 'side Yoonjin', 'these tags are suspiciously normal who even am I', 'anyways I wrote this in a month so good luck to me!!!!', 'Tags Are Hard', ""Additional Warnings In Author's Note""]";['\n        English\n      '];['2020-11-29'];['2020-12-20'];['110,992'];['8/8'];['5,853'];['25,101'];['6,179'];['657,301']
['/works/21163574'];['When Night Comes'];[['/users/Oh_Hey_Tae/pseuds/Oh_Hey_Tae']];[['Oh_Hey_Tae']];/tags/K-pop/works;K-pop;['Teen And Up Audiences'];['Creator Chose Not To Use Archive Warnings'];['M/M'];['방탄소년단 | Bangtan Boys | BTS'];['Jeon Jungkook/Everyone', 'Everyone/Everyone', 'Jeon Jungkook/Jung Hoseok/Kim Namjoon/Kim Seokjin/Kim Taehyung/Min Yoongi/Park Jimin'];['Jeon Jungkook', 'Kim Namjoon | RM', 'Kim Seokjin | Jin', 'Park Jimin (BTS)', 'Kim Taehyung | V', 'Jung Hoseok | J-Hope', 'Min Yoongi | Suga'];['Romance', 'Drama', 'Fluff', 'Hurt/Comfort', 'Emotional Hurt/Comfort', 'Alternate Universe - Creatures & Monsters', 'Alternate Universe - Supernatural Elements', 'Alternate Universe - Magic', 'Mythical Beings & Creatures', 'Human Jeon Jungkook', 'everyone else is very not human', 'Magic', 'Polyamory', 'Falling In Love', 'Protective Bangtan Boys', 'Slow Burn', 'Slow Build', 'OT7', 'Sickfic', 'Violence', 'Blood and Injury', 'Post-Traumatic Stress Disorder - PTSD', 'Families of Choice'];['\n        English\n      '];['2019-10-24'];['2021-07-06'];['114,601'];['11/11'];['4,420'];['22,302'];['7,503'];['616,950']
['/works/36269887'];['Kill Me Softly'];[['/users/ghostqueen23/pseuds/ghostqueen23']];[['ghostqueen23']];/tags/K-pop/works;K-pop;['Explicit'];['Creator Chose Not To Use Archive Warnings', 'Graphic Depictions Of Violence', 'Rape/Non-Con'];['M/M'];['방탄소년단 | Bangtan Boys | BTS'];['Jeon Jungkook/Kim Taehyung | V'];"['Jeon Jungkook', 'Kim Taehyung | V', 'Park Jimin (BTS)', 'Kim Seokjin | Jin', 'Min Yoongi | Suga', 'Jung Hoseok | J-Hope', 'Kim Namjoon | RM', ""Jeon Jungkook's Mother"", ""Kim Taehyung | V's Family"", 'Original Characters']";['Top Kim Taehyung | V', 'Bottom Jeon Jungkook', 'Dom/sub', 'Dom Kim Taehyung | V', 'Sub Jeon Jungkook', 'mafia', 'mafia boss taehyung', 'Jeongguk is kidnapped', 'Angst and Fluff and Smut', 'Anal Sex', 'Oral Sex', 'Semi-Public Sex', 'Sex Toys', 'Shower Sex', 'Rough Oral Sex', 'Master/Pet', 'Masturbation', 'Heavy BDSM', 'Gun Violence', 'Gun Kink', 'Japanese Rope Bondage', 'Exhibitionism', 'Voyeurism', 'Spanking', 'Safewords', 'Subspace', 'Edgeplay', 'Overstimulation', 'Multiple Orgasms', 'Orgasm Denial', 'Orgasm Control', 'Dubious Consent', 'Blood and Gore', 'Violence', 'Past Abuse', 'Past Child Abuse', 'Past Rape/Non-con', 'Rape/Non-con Elements', 'Mental Health Issues', 'Mental Instability', 'Psychological Torture', 'Narcissistic Personality Disorder', 'Pain Kink', 'Age Difference', 'characters with psychopathic and sociopathic tendencies', 'Mafia Mentality', 'Drug Use', 'Piss kink', 'Blood and Injury', 'Character Death', 'reckless fucking', 'Dubious Morality', 'Power Dynamics', 'dark themes', 'Emotional Slowburn', 'Emotional Manipulation', 'It gets better I promise', 'Panic Attacks', 'Dead Dove: Do Not Eat', 'Tooth-Rotting Fluff'];['\n        English\n      '];['2022-01-07'];['2023-08-19'];['489,629'];['67/67'];['4,057'];['14,857'];['1,417'];['590,912']
['/works/8899477'];['Hiraeth'];[['/users/haruday/pseuds/haruday']];[['haruday']];/tags/%EB%B0%A9%ED%83%84%EC%86%8C%EB%85%84%EB%8B%A8%20%7C%20Bangtan%20Boys%20%7C%20BTS/works;방탄소년단 | Bangtan Boys | BTS;['Explicit'];['No Archive Warnings Apply'];['M/M'];['방탄소년단 | Bangtan Boys | BTS'];['Jeon Jungkook/Kim Taehyung | V', 'Min Yoongi | Suga/Park Jimin'];['Kim Namjoon | Rap Monster', 'Jung Hoseok | J-Hope', 'Kim Seokjin | Jin', 'Jeon Jungkook', 'Park Jimin (BTS)', 'Min Yoongi | Suga', 'Kim Taehyung | V'];"['taekook', 'yoonmin', 'but mostly taekook centric', ""a lot of manipulation on Jeongguk's part"", 'Implied/Referenced Child Abuse', 'Implied/Referenced Cheating', 'Implied/Referenced Alcohol Abuse/Alcoholism', 'Implied/Referenced Drug Use', 'Implied/Referenced Self-Harm', 'Heavy Angst', ""but there's a lot of fluff in between"", 'jeongguk is just trying to find himself', 'Mutual Pining', ""idk why i'm torturing taekook like this sorry"", 'Smut', 'Blowjobs', 'Rimming', 'Switching', 'College AU', 'fratboy jeongguk', 'Mental Instability', 'Psychosis', 'Yoongi and Jimin are very caring and soft', 'A lot of yoonkook bonding', 'Yoongi just really cares abt Jeongguk', 'Alternate Universe - College/University', 'Diary of an Oxygen Thief Au', 'Taehyung has ADHD', 'Overdose']";['\n        English\n      '];['2016-12-18'];['2017-06-02'];['100,605'];['5/5'];['1,281'];['20,485'];['6,788'];['586,451']
['/works/27416161'];['Lee Minho is the guru your heart needs'];[['/users/sparklining/pseuds/sparklining']];[['sparklining']];/tags/Stray%20Kids%20(Band)/works;Stray Kids (Band);['Explicit'];['No Archive Warnings Apply'];['M/M'];['Stray Kids (Band)'];['Hwang Hyunjin/Kim Seungmin', 'Bang Chan/Lee Minho | Lee Know', 'Bang Chan/Han Jisung/Hwang Hyunjin/Kim Seungmin/Lee Felix/Lee Minho/Seo Changbin/Yang Jeongin', 'Han Jisung | Han/Hwang Hyunjin', 'Lee Felix/Seo Changbin', 'Bang Chan/Han Jisung | Han', 'Han Jisung | Han/Lee Minho | Lee Know', 'Kim Seungmin/Lee Minho | Lee Know', 'Hwang Hyunjin/Kim Seungmin/Lee Minho | Lee Know', 'Hwang Hyunjin/Yang Jeongin | I.N', 'Han Jisung | Han/Everyone', 'Hwang Hyunjin/Everyone', 'Yang Jeongin | I.N/Everyone', 'Bang Chan/Yang Jeongin | I.N', 'Hwang Hyunjin/Lee Minho | Lee Know', 'Lee Minho | Lee Know/Yang Jeongin | I.N', 'Han Jisung | Han/Hwang Hyunjin/Kim Seungmin', 'Hwang Hyunjin/Lee Felix/Seo Changbin', 'Han Jisung | Han/Lee Felix', 'Hwang Hyunjin/Lee Felix', 'Bang Chan/Lee Felix', 'Kim Seungmin/Yang Jeongin | I.N', 'Han Jisung | Han/Kim Seungmin', 'Lee Felix/Lee Minho | Lee Know', 'Lee Minho | Lee Know/Seo Changbin', 'Lee Felix/Lee Minho | Lee Know/Seo Changbin', 'Bang Chan/Lee Minho | Lee Know/Yang Jeongin | I.N'];['Stray Kids Ensemble'];['OT8', 'Chatting & Messaging', 'Sex Education', 'Canon Compliant', 'Lee Minho | Lee Know is a Confident Gay', 'Bad Sex', 'First Time', 'Bang Chan is a Good Hyung', 'yang jeongin is a chaos demon', 'Sexting', 'Polyamory', 'Fluff and Humor', 'Sexual Humor', 'Kinks', 'sharing is caring', 'Loss of Virginity', 'Getting Together', 'Misunderstandings', 'Soft Lee Felix (Stray Kids)', 'Cock Warming', 'Rimming', 'Anal Sex', 'Threesome - M/M/M', 'Edgeplay', 'Phone Sex', 'Comeplay', 'Voyeurism', 'Banter', 'Exhibitionism', 'Enthusiastic Consent', 'Secret Santa', 'Fishnets', 'Sex Toys', 'Falling In Love', 'Sex', 'Guided Sex', 'consensual voyeurism', 'Consensual Exhibitionism', 'Shibari', 'Nude Photos', 'Bang Chan is Whipped (Stray Kids)', 'Slow Burn', 'Foursome - M/M/M/M'];['\n        English\n      '];['2020-11-06'];['2025-07-20'];['264,068'];['85/?'];['5,784'];['8,955'];['1,160'];['540,062']
['/works/32297578'];['Bark on Bark, Petal Strands'];[['/users/Celestios/pseuds/Celestios']];[['Celestios']];/tags/Stray%20Kids%20(Band)/works;Stray Kids (Band);['Explicit'];['No Archive Warnings Apply'];['Multi'];['Stray Kids (Band)'];['Bang Chan/Lee Minho | Lee Know', 'Bang Chan/Lee Felix', 'Bang Chan/Everyone', 'Han Jisung | Han/Seo Changbin', 'Hwang Hyunjin/Lee Felix', 'Hwang Hyunjin/Kim Seungmin', 'Han Jisung | Han/Hwang Hyunjin/Kim Seungmin/Lee Felix', 'Hwang Hyunjin/Kim Seungmin/Yang Jeongin | I.N', 'Yang Jeongin | I.N/Everyone', 'Bang Chan/Seo Changbin', 'Seo Changbin/Everyone', 'Lee Minho | Lee Know/Lee Minhyuk (BTOB)', 'They date for a bit'];['Bang Chan', 'Lee Minho | Lee Know', 'Lee Felix (Stray Kids)', 'Yang Jeongin | I.N', 'Hwang Hyunjin', 'Han Jisung | Han', 'Kim Seungmin', 'Seo Changbin', 'Lee Minhyuk (BTOB)', 'Kim Hongjoong'];['Alpha/Beta/Omega Dynamics', 'Non-Traditional Alpha/Beta/Omega Dynamics', 'Pack Dynamics', 'Pack Bonding', 'Caretaking as an emotional need', 'Alpha Bang Chan', 'Alpha Han Jisung | Han', 'Alpha Seo Changbin', 'Beta Kim Seungmin', 'Omega Hwang Hyunjin', 'Omega Lee Felix (Stray Kids)', 'Omega Yang Jeongin | I.N', 'Spanking', 'Possessive Behavior', 'Territorial Alphas', 'littlespace', 'Slightly - Freeform', 'Non-Sexual Age Regression', 'Do not sexualize them please', 'little yang jeongin', 'pack alpha bang chan', 'Non-Sexual Intimacy', 'Trans Character', 'age gap', 'Age Difference', 'slight age gap', 'Omega Lee Minho | Lee Know', 'Jeongin is not a minor or a child he is a little', 'OOC behaviors', 'PTSD', 'Healing', 'Anger', 'Therapy Talks', 'Dead dove possibly alt possibly weird', 'Idk what yall want me to tag anymore', 'Slow Burn', 'The fic is about Minho and his life not just romance so if you don’t like that then don’t read it …', 'Ending leading up to the sequel'];['\n        English\n      '];['2021-07-01'];['2023-01-26'];['445,158'];['105/105'];['5,264'];['10,125'];['1,217'];['535,203']
['/works/47274982'];['Project Starshine'];[['/users/Candy_Kpop_Simper/pseuds/Candy_Kpop_Simper']];[['Candy_Kpop_Simper']];/tags/Stray%20Kids%20(Band)/works;Stray Kids (Band);['Explicit'];['Graphic Depictions Of Violence', 'Rape/Non-Con', 'Underage Sex'];['M/M', 'Multi'];['Stray Kids (Band)'];['Lee Felix (Stray Kids) & Everyone', 'Stray Kids Ensemble/Everyone'];['Lee Felix (Stray Kids)', 'Bang Chan (Stray Kids)', 'Lee Minho | Lee Know', 'Seo Changbin', 'Hwang Hyunjin', 'Han Jisung | Han', 'Kim Seungmin (Stray Kids)', 'Yang Jeongin | I.N', 'Original Characters'];['Rape/Non-con Elements', 'Whump', 'Torture', 'Violence', 'Blood and Injury', 'Pregnancy', 'Miscarriage', 'Non-Consensual Drug Use', 'Non-Traditional Alpha/Beta/Omega Dynamics', 'Soulmates', 'Polyamory', 'Gangs', 'Special Abilities', 'Omega Lee Felix (Stray Kids)', 'Omega Lee Minho | Lee Know', 'Omega Hwang Hyunjin', 'Omega Han Jisung | Han', 'Beta Kim Seungmin (Stray Kids)', 'Beta Yang Jeongin | I.N', 'Alpha Bang Chan (Stray Kids)', 'Alpha Seo Changbin', 'Lee Felix is a Natural Blonde', 'Collars', 'Leashes', 'Starvation', 'Hurt Lee Felix (Stray Kids)', 'Lee Felix-centric (Stray Kids)', 'Nesting', 'Scenting', 'Non-Consensual Somnophilia', 'Soulmate Telepathy', 'Abuse', 'Discussion of Abortion', 'Forced Abortion', 'Mpreg', 'Minor Character Death', 'Forced Orgasm', 'Forced Bonding', 'Forced Prostitution', 'Kidnapping', 'Suicide Attempt', 'Hurt No Comfort', 'Hurt/Comfort', 'Recovery', 'Rape Recovery', 'Fluff and Angst', 'Fluff', 'Domestic Fluff', 'Smut', 'Slow Burn', 'Everyone Loves Lee Felix (Stray Kids)', 'Knotting', 'Imprinting', 'They get into some crazy kinks but I ran out of tags', 'Piss kink', 'Dom/sub', 'pain play', 'Self-Harm', 'Modern Witchcraft', 'Non-Consensual Body Modification', 'Apagender Lee Felix', 'Sex Change', 'Eventual Happy Ending'];['\n        English\n      '];['2023-05-19'];['2024-09-25'];['447,580'];['164/164'];['5,071'];['6,161'];['630'];['377,290']
['/works/52701337'];['no attachments'];[['/users/ockleibi/pseuds/ockleibi']];[['ockleibi']];/tags/Stray%20Kids%20(Band)/works;Stray Kids (Band);['Explicit'];['No Archive Warnings Apply'];['M/M'];['Stray Kids (Band)'];['Han Jisung | Han/Lee Minho | Lee Know', 'Minor or Background Relationship(s)', 'Hwang Hyunjin/Seo Changbin', 'Bang Chan/Lee Felix (Stray Kids)'];;['Alternate Universe - College/University', 'Friends With Benefits', 'Loss of Virginity', 'Pillow Princess Han Jisung | Han', 'Dom/sub', 'Han Jisung | Han has Anxiety', 'Han Jisung | Han & Yang Jeongin | I.N are Best Friends', 'Porn With Plot', 'Kink Negotiation', 'Religious Guilt', 'Angst', 'Explicit Consent', 'Tags are missing', 'Past Sexual Abuse', 'Angst with a Happy Ending', 'Past Abuse'];['\n        English\n      '];['2023-12-31'];['2026-01-09'];['134,920'];['15/?'];['2,446'];['8,770'];['2,277'];['370,442']
['/works/45320833'];['MFA (Most Fuckable Ass)'];[['/users/hyunnies/pseuds/hyunnies']];[['hyunnies']];/tags/Stray%20Kids%20(Band)/works;Stray Kids (Band);['Explicit'];['No Archive Warnings Apply'];['M/M'];['Stray Kids (Band)'];['Han Jisung | Han/Lee Minho | Lee Know', 'Han Jisung | Han & Lee Felix'];['Han Jisung | Han', 'Lee Minho | Lee Know', 'Lee Felix (Stray Kids)'];['Teacher-Student Relationship', 'Professor Lee Minho | Lee Know', 'Student Han Jisung | Han', 'Age Difference', 'Masturbation', 'Pining', 'Platonic Kissing', 'Slow Burn', 'Daddy Kink', 'Explicit Sexual Content'];['\n        English\n      '];['2023-02-25'];['2023-08-08'];['53,243'];['38/38'];['3,798'];['15,881'];['2,553'];['355,506']
['/works/32641921'];['shotgunning'];[['/users/keros/pseuds/keros']];[['keros']];/tags/Stray%20Kids%20(Band)/works;Stray Kids (Band);['Explicit'];['No Archive Warnings Apply'];['M/M'];['Stray Kids (Band)'];['Han Jisung | Han/Lee Minho | Lee Know'];['Han Jisung | Han', 'Lee Minho | Lee Know', 'Bang Chan', 'Seo Changbin', 'Lee Felix (Stray Kids)', 'Kim Seungmin', 'Hwang Hyunjin'];['Top Lee Minho | Lee Know', 'Bottom Han Jisung | Han', 'Alternate Universe - College/University', 'Social Anxiety', 'Drinking', 'Recreational Drug Use', 'Parties', 'Sexual Tension', 'Possessive Behavior', 'Begging', 'Dirty Talk', 'thigh riding', 'Dry Humping', 'Smut', 'Frottage', 'Face-Fucking', 'Come Eating', 'Cock Warming', 'Oral Sex', 'Anal Sex', 'Stoned Sex', 'Drunk Sex', 'Barebacking', 'Overstimulation', 'Face-Sitting', 'Felching', 'cameos from Got7 and Ateez', 'Manhandling', 'Praise Kink', 'Party Games', 'Drinking Games', 'Attempt at Humor'];['\n        English\n      '];['2021-07-17'];['2021-12-04'];['114,105'];['4/4'];['831'];['11,132'];['3,194'];['322,025']
['/works/62157001'];['Brighter Days'];[['/users/mrehk/pseuds/mrehk']];[['mrehk']];/tags/Stray%20Kids%20(Band)/works;Stray Kids (Band);['Explicit'];['Creator Chose Not To Use Archive Warnings', 'No Archive Warnings Apply'];['M/M'];['Stray Kids (Band)'];['Han Jisung | Han/Lee Minho | Lee Know'];['Han Jisung | Han', 'Lee Minho | Lee Know', 'Hwang Hyunjin', 'Kim Seungmin (Stray Kids)', 'Yang Jeongin | I.N'];['Alternate Universe - Non-Famous', 'Strangers to Lovers', 'Heavy Angst', 'Angst', 'Grief/Mourning', 'Death', 'Introspection', 'Hurt/Comfort', 'Slow Burn', 'Eventual Smut', 'Explicit Sexual Content', 'Death Haunts the Narrative', 'No MCD', 'no one dies', 'Angst with a Happy Ending', 'Happy Ending'];['\n        English\n      '];['2025-05-01'];;['52,768'];['1/1'];['1,475'];['13,116'];['4,108'];['313,254']
['/works/39712374'];['the blood on your lies'];[['/users/inkin_brushes/pseuds/inkin_brushes']];[['inkin_brushes']];/tags/Stray%20Kids%20(Band)/works;Stray Kids (Band);['Explicit'];['Creator Chose Not To Use Archive Warnings'];['M/M'];['Stray Kids (Band)'];['Bang Chan/Lee Felix (Stray Kids)', 'Lee Minho | Lee Know/Yang Jeongin | I.N', 'Han Jisung | Han/Hwang Hyunjin', 'Kim Seungmin/Seo Changbin'];;"['felix isn’t the main chara per se but he is kind of our gateway into the group', 'so there’s a lot of him esp in the beginning', 'this is a crime gang au and has everything that comes with that so', 'Violence', 'Gore', 'Guns', 'minho do be murdering people', 'Gang AU', 'referenced human trafficking', 'referenced child sex abuse', 'the abuse is in the past and over by the point the fic takes place', 'it will not be detailed in any way', 'Found Family', 'Slow Burn', 'hyunsung are so stupid they take this entire fic to get their shit together just fair warning', 'if they don’t make you say YOU TWO ARE SO ANNOYING out loud at least once i’m not doing my job right', 'hyunlix are platonic besties and do make out at one point', 'which doesn’t help jisung stop being stupid', 'minho calls jeongin ""baby boy"" and it\'s sarcastic until it\'s not', '[smacks the hood of this fic] this baby can fit so much angst inside it', 'is it an inkin fic if everyone isn’t suffering under the burden of heavy trauma', 'y’all gon be like oh chanlix got together so easily and haaaaaaaaa']";['\n        English\n      '];['2022-06-17'];['2024-09-13'];['810,360'];['31/31'];['2,461'];['4,401'];['1,261'];['304,614']
